created_user_id,action,desc,created,data_date_key,session_id,new_value,old_value,pkg_order,duration,result_status,shop_id,shop_code,package_status_id,shop_order,shop_name,shop_status_name,shop_type_name,shop__created,shop__seniority,shop__categories,address__ward_name,address__district_name,address__province_name
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:02,20250612,20250612,,,1434324537,342,SUCCESS,6251541a-c4f4-422f-9782-45860a6e4e64,S21345865,4,21345865,Cây Giống Số 1*,Đang làm việc,Pro (B2C),2022-04-09 16:38:34,39,"[""home_care""]",Phường Tân Quy Đông,Thành phố Sa Đéc,Đồng Tháp
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:09,20250612,20250612,,,1819913528,2269,SUCCESS,61b6a567-220c-487e-9a1e-48060a6e4cd4,S20731268,4,20731268,Mùng gà Gia Minh,Đang làm việc,Pro (B2C),2021-12-13 08:44:07,43,"[""houseware""]",Xã Mỹ Long Bắc,Huyện Cầu Ngang,Trà Vinh
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:15,20250612,20250612,,,1956616499,2263,SUCCESS,6251541a-c4f4-422f-9782-45860a6e4e64,S21345865,4,21345865,Cây Giống Số 1*,Đang làm việc,Pro (B2C),2022-04-09 16:38:34,39,"[""home_care""]",Phường Tân Quy Đông,Thành phố Sa Đéc,Đồng Tháp
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:29,20250612,20250612,,,1240346545,2219,SUCCESS,ffd24b56-afdb-4df5-8839-e455b41b1ace,S22408392,4,22408392,VitaDairy,Đang làm việc,Top Brand,2023-11-16 11:50:44,19,"[""family""]",Phường Thạnh Xuân,Quận 12,TP Hồ Chí Minh
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:36,20250612,20250612,,,1806593177,2892,SUCCESS,5f1d9bb0-16b0-4805-93c9-4e170a6e4c23,S14974585,4,14974585,Stihl Duy Thiệp,Đang làm việc,Standard (C2C),2020-07-26 22:05:20,59,"[""home_appliances""]",Xã Hòa Ninh,Huyện Hòa Vang,Đà Nẵng
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:39,20250612,20250612,,,1749461877,2239,SUCCESS,63871111-e470-4a0a-8b79-49bb0a6e4e66,S21934753,4,21934753,Shop cũ,Đang làm việc,Pro (B2C),2022-11-30 15:15:13,31,,Xã Vĩnh Ninh,Huyện Vĩnh Tường,Vĩnh Phúc
800858,verifySessionPackage,Xác nhận thừa hàng tại phiên kiểm kho 821441,2025-06-12 14:46:48,20250612,20250612,,,1071138979,2230,SUCCESS,5ec4f359-9644-4b07-bf49-43580a6e4c24,S13375328,4,13375328,BAO BÌ AN KHANG,Đang làm việc,Brand,2020-05-20 16:07:37,62,"[""food_others""]",,,Bắc Ninh
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 13-06-2025 - Tất cả khung giờ,2025-06-12 14:49:15,20250612,20250612,1,2,1102035946,2689,SUCCESS,29e37d56-f184-4945-9853-9a3a49d7bd08,S22682889,3,22682889,Phụ tùng Hồng Nhung,Đang làm việc,Pro (B2C),2024-08-09 15:17:26,10,"[""others""]",Xã Vĩnh Lộc A,Huyện Bình Chánh,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do COD được cấu hình chốt ca một lần).,2025-06-12 14:51:44,20250612,20250612,,,1288463518,2209,FAIL,654d916e-03c0-4061-98bd-467d0a6e4c3d,S22400361,4,22400361,Shops Thái Dương,Đang làm việc,Pro (B2C),2023-11-10 09:11:58,19,"[""baby_mom""]",Xã Sơn Vi,Huyện Lâm Thao,Phú Thọ
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:51:44,20250612,20250612,,,1217047661,2336,FAIL,5be3f789-0b20-4ac7-b47c-4c0e0a0a0210,S2659532,4,2659532,Tran Hoang Thuy,Đang làm việc,Standard (C2C),2018-11-08 15:44:57,80,"[""stationery_new"",""accessories_new"",""dry_food"",""accessories""]",Phường 3,Quận Bình Thạnh,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:51:44,20250612,20250612,,,1434324537,2263,FAIL,6251541a-c4f4-422f-9782-45860a6e4e64,S21345865,4,21345865,Cây Giống Số 1*,Đang làm việc,Pro (B2C),2022-04-09 16:38:34,39,"[""home_care""]",Phường Tân Quy Đông,Thành phố Sa Đéc,Đồng Tháp
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do COD được cấu hình chốt ca một lần).,2025-06-12 14:51:44,20250612,20250612,,,1908544286,2166,FAIL,55b6e5f4-5708-4159-a1f2-2c97d2d36175,S6881,4,6879,Linh Lan 123,Đang làm việc,Pro (B2C),2015-07-28 09:16:20,120,"[""accessories"",""others""]",,Quận Đống Đa,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:51:44,20250612,20250612,,,1487162281,2233,FAIL,5e748d2d-e764-46ed-9add-8c740a0a0267,S11577161,4,11577161,Phụ Kiện Chắn Bùn Xe Tải,Đang làm việc,Pro (B2C),2020-03-20 16:30:21,64,"[""fashion_new""]",Xã Đông Nam,Thành phố Thanh Hóa,Thanh Hóa
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do COD được cấu hình chốt ca một lần).,2025-06-12 14:51:44,20250612,20250612,,,1907376753,2283,FAIL,5eab97cd-48e0-4f08-a559-4a170a6e4c47,S12912533,4,12912533,vườn cây giống,Đang làm việc,Pro (B2C),2020-05-01 10:30:21,62,"[""food_others""]",Xã Hải Lựu,Huyện Sông Lô,Vĩnh Phúc
800858,saveIsfrageImages,Đã chụp ảnh gia cố hàng <br/>,2025-06-12 14:52:04,20250612,20250612,,,1050208442,650,FAIL,1f28ae48-2458-4a39-b28a-75cf8bf60ca0,S22458878,3,22458878,Hải Nguyễn,Đang làm việc,Standard (C2C),2023-12-25 09:14:17,18,"[""others""]",Phường 7,Quận Tân Bình,TP Hồ Chí Minh
800858,distributorCfmDeliver,"Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-12 14:56:01,20250612,20250612,,,1765952773,1528,FAIL,634e5685-89bc-4064-9799-460a0a6e4d75,S21861601,4,21861601,Thời Trang HiCee An Khanh,Đang làm việc,Pro (B2C),2022-10-18 14:32:21,32,,Xã An Khánh,Hoài Đức,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 14:56:01,20250612,20250612,,,1142211115,1678,FAIL,ab6b86e8-9228-4964-b1b5-9ca2944bf638,S22926823,4,22926823,Chang Vy Store,Đang làm việc,Pro (B2C),2025-05-19 11:16:10,1,,Thị trấn Thanh Ba,Huyện Thanh Ba,Phú Thọ
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:01,20250612,20250612,,,1587423888,1607,FAIL,4d120b70-7051-492f-8374-6fe743ddcd77,S22770025,4,22770025,Mai thể,Đang làm việc,Pro (B2C),2024-11-11 08:34:23,7,,Xã Bà Điểm,Huyện Hóc Môn,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 14:56:01,20250612,20250612,,,1743995528,1735,FAIL,7fbe7fea-5bbb-42e5-9f4e-25aae01efbf1,S22841014,4,22841014,MunChan,Đang làm việc,Pro (B2C),2025-01-25 10:14:58,5,,Phường Thịnh Liệt,Quận Hoàng Mai,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:01,20250612,20250612,,,1902837659,1709,FAIL,682d93ff-2db8-4cb9-8915-4abe0a6e4e65,S22928602,4,22928602,Nghiêm Thị Trang - Mỹ Phẩm Hàn Quốc 8x Beauty**,Đang làm việc,Pro (B2C),2025-05-21 15:51:11,1,,Phường Hương Mạc,Thành phố Từ Sơn,Bắc Ninh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 14:56:01,20250612,20250612,,,1401128172,1725,FAIL,0b6058ee-26d4-41bd-b31a-83296a81b9ab,S22138848,4,22138848,MYPHAM-HIENLE,Đang làm việc,Pro (B2C),2023-04-23 10:55:44,26,"[""medicines"",""cosmetics""]",Xã Phú Xuân,Huyện Nhà Bè,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:01,20250612,20250612,,,1347045510,1654,FAIL,5cb043a7-925c-434e-b462-4e140a0a0267,S4997612,4,4997612,Fil À Fil,Đang làm việc,Standard (C2C),2019-04-12 14:52:07,75,"[""fashion""]",Xã Đông Thạnh,Huyện Hóc Môn,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 14:56:01,20250612,20250612,,,1837986817,1622,FAIL,64a7b453-04f0-4308-aa21-4c050a6e4c39,S22231787,4,22231787,Julido shop ND,Đang làm việc,Pro (B2C),2023-07-07 13:44:35,24,,Xã Tam Hiệp,Phúc Thọ,Hà Nội
800858,distributorCfmDeliver,"Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-12 14:56:01,20250612,20250612,,,1458411833,1747,FAIL,62c558b6-8db8-4741-8784-a6230a6e4d57,S21674740,4,21674740,SV Mobile HN,Đang làm việc,Pro (B2C),2022-07-06 16:41:10,36,"[""fashion_new"",""houseware"",""accessories"",""others""]",Phường Đức Thắng,Quận Từ Liêm,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do COD được cấu hình chốt ca một lần).,2025-06-12 14:56:02,20250612,20250612,,,1664710467,1509,FAIL,5a50758a-9db0-40c0-ad94-45d70a0a0269,S255040,4,255040,PiTi,Đang làm việc,Pro (B2C),2018-01-06 14:06:50,90,"[""fashion""]",Phường Thuận Hòa,Quận Phú Xuân,Thành phố Huế
800858,distributorCfmDeliver,"Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-12 14:56:02,20250612,20250612,,,1878192863,1591,FAIL,60b4cc69-703c-45da-aeb1-4d790a784c68,S19463597,4,19463597,EcoFami - Hàng Tiêu Dùng,Đang làm việc,Pro (B2C),2021-05-31 18:45:45,49,"[""cosmetics""]",Phường Trung Hoà,Quận Cầu Giấy,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:02,20250612,20250612,,,1967277164,1693,FAIL,64479021-4740-4808-88fb-4da30a6e4d74,S22141927,4,22141927,Thu Thủy Chuyên QC Sale.,Đang làm việc,Pro (B2C),2023-04-25 15:32:33,26,,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng
800858,distributorCfmDeliver,"Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (chưa đến ca hẹn giao dự kiến, chưa cập nhật ca hẹn giao mới, CSKH chưa config thời gian nhận hàng).",2025-06-12 14:56:02,20250612,20250612,,,1153083548,1643,FAIL,12810360-027a-4c52-a0dd-c2bd73e0cfe8,S22906546,4,22906546,LERMACEE SHOP,Đang làm việc,Pro (B2C),2025-04-18 15:20:16,2,"[""houseware""]",Phường Yên Nghĩa,Quận Hà Đông,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do COD được cấu hình chốt ca một lần).,2025-06-12 14:56:02,20250612,20250612,,,1627175680,1482,FAIL,5fdcc5e2-c068-4b19-abc3-45830a6e4c25,S18450289,4,18450289,Tiên EuTi,Đang làm việc,Standard (C2C),2020-12-18 22:08:18,55,"[""cosmetics""]",Xã A Roàng,Huyện A Lưới,Thành phố Huế
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:02,20250612,20250612,,,1590239613,1540,FAIL,6e6876fb-f02a-40f8-874c-0f0a09a78764,S22854580,4,22854580,Hana Shop,Đang làm việc,Pro (B2C),2025-02-15 16:12:09,4,,Xã Cộng Hòa,Huyện Nam Sách,Hải Dương
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do đã đến/quá ca hẹn giao dự kiến).,2025-06-12 14:56:02,20250612,20250612,,,1031247661,1762,FAIL,632bd2ac-0bec-45b1-8406-45480a6e4e66,S21812801,4,21812801,hân lê 2hand,Đang làm việc,Pro (B2C),2022-09-22 10:12:44,33,,Phường Tây Sơn,Thị xã An Khê,Gia Lai
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ chiều ngày 12-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:56:14,20250612,20250612,1,2,1736362361,248,SUCCESS,5cbd896e-3660-440c-ad79-41dd0a0a027f,S5162756,4,5162756,HOA TRÀ APP,Đang làm việc,Pro (B2C),2019-04-22 16:29:17,75,"[""fashion""]",,Quận Cầu Giấy,Hà Nội
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 21-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:56:38,20250612,20250612,1,1,1527373454,224,SUCCESS,64745dfe-ecfc-45e7-8609-4eff0a6e4c39,S22181293,4,22181293,Shop Ngọc Bích,Đang làm việc,Pro (B2C),2023-05-29 15:10:38,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 14-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:56:50,20250612,20250612,1,1,1203798505,212,SUCCESS,6687b6f9-9278-4e95-b40e-423a0a6e4c39,S22647951,4,22647951,Gia dụng Patuco,Đang làm việc,Pro (B2C),2024-07-05 16:03:53,11,,Phường Minh Khai,Quận Từ Liêm,Hà Nội
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 14-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:57:02,20250612,20250612,1,1,1168260072,200,SUCCESS,67c03a1e-178c-472d-b2bf-e38a0a6e4e65,S22866589,4,22866589,GIA DỤNG VIỆT 9999,Đang làm việc,Pro (B2C),2025-02-27 17:10:38,4,,Phường Hoàng Văn Thụ,Thành phố Thái Nguyên,Thái Nguyên
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 14-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:57:17,20250612,20250612,1,1,1747765369,185,SUCCESS,5d066bfc-ac50-4c3c-a07a-75780a0a0269,S6073831,4,6073831,Thảo Nhi Boutique,Đang làm việc,Pro (B2C),2019-06-16 23:19:08,73,"[""fashion_new""]",,Quận Cầu Giấy,Hà Nội
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 13-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:57:35,20250612,20250612,1,1,1418437054,167,SUCCESS,db22abbc-e28c-4cf9-8bcf-5fc7439b8578,S22502122,4,22502122,Phụ Kiện VHH,Đang làm việc,Pro (B2C),2024-01-27 16:59:44,17,"[""houseware""]",Phường Phước Long A,Thành phố Thủ Đức,TP Hồ Chí Minh
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 13-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:57:47,20250612,20250612,1,1,1769725124,155,SUCCESS,fd9eb684-cdf6-454c-88c9-7824250baab2,S22857204,4,22857204,Cửa hàng gia dụng,Đang làm việc,Pro (B2C),2025-02-18 10:26:03,4,"[""houseware""]",Phường Đại Kim,Quận Hoàng Mai,Hà Nội
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 21-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:57:59,20250612,20250612,1,1,1640601424,143,SUCCESS,64745dfe-ecfc-45e7-8609-4eff0a6e4c39,S22181293,4,22181293,Shop Ngọc Bích,Đang làm việc,Pro (B2C),2023-05-29 15:10:38,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh
800858,updateDeliverWorkshiftByCod,Thay đổi ca hẹn giao từ sáng ngày 13-06-2025 sang sáng ngày 12-06-2025 - Tất cả khung giờ,2025-06-12 14:58:23,20250612,20250612,1,1,1395309891,72,SUCCESS,643dfda6-bcf0-47fd-8c2d-42310a6e4e65,S22132051,4,22132051,VUON HOA SEN SUNG HOANG KHANH 2,Đang làm việc,Pro (B2C),2023-04-18 09:17:10,26,,Xã Phú An,Huyện Phú Vang,Thành phố Huế
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1795156949,829,FAIL,64265337-3e9c-401f-a5c3-48710a6e4c39,S22107328,4,22107328,Tổng kho thời trang V2,Đang làm việc,Pro (B2C),2023-03-31 10:27:51,27,"[""fashion_new""]",Phường Yên Phụ,Quận Tây Hồ,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1262084304,1267,FAIL,634d94e6-5874-4601-bb2e-47790a6e4e66,S21860610,4,21860610,Phương Nga Shop.,Đang làm việc,Pro (B2C),2022-10-18 00:46:14,32,,Xã Hoàng Diệu,Chương Mỹ,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1219325353,1520,FAIL,5f4895cb-1930-41f3-90b4-43640a6e4c24,S15994663,4,15994663,Nhung Phun Xămm,Đang làm việc,Standard (C2C),2020-08-28 12:27:39,58,"[""others""]",Xã Ea Tu,Thành phố Buôn Ma Thuột,Đắk Lắk
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1460212139,1078,FAIL,67ac006d-0344-45d4-afba-46f30a6e4ec9,S22850666,4,22850666,Shop đồ tập nữ,Đang làm việc,Pro (B2C),2025-02-12 08:59:09,4,"[""fashion_new""]",Phường Đại Mỗ,Quận Từ Liêm,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1390800969,1108,FAIL,63e61487-a610-4d1d-a2b6-47d50a6e4d77,S22032909,4,22032909,Mỹ Phẩm Cửa Hàng Chính Hãng,Đang làm việc,Pro (B2C),2023-02-10 16:55:19,28,,Phường Hiệp Bình Chánh,Thành phố Thủ Đức,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1977607674,1395,FAIL,64479021-4740-4808-88fb-4da30a6e4d74,S22141927,4,22141927,Thu Thủy Chuyên QC Sale.,Đang làm việc,Pro (B2C),2023-04-25 15:32:33,26,,Phường Mỹ An,Quận Ngũ Hành Sơn,Đà Nẵng
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1942134769,1158,FAIL,5d663701-781c-4271-9e95-4e400a0a0211,S7421660,4,7421660,23.UHERA,Đang làm việc,Standard (C2C),2019-08-28 15:10:41,71,"[""fashion_new""]",,Quận Ba Đình,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1393749907,1365,FAIL,6051c21c-fe30-4e6c-aea0-41b30a784c1a,S18960780,4,18960780,INSOMNIA,Đang làm việc,Pro (B2C),2021-03-17 15:47:24,52,,Phường 16,Quận 11,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1635454694,1349,FAIL,57bcd900-8360-4763-beb0-55f6d2f55948,S28579,4,28579,Ngân Linen,Đang làm việc,Pro (B2C),2016-08-24 06:15:12,107,"[""fashion_new""]",,Đông Anh,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1532812280,1143,FAIL,658a8119-1198-4797-9c88-47c70a6e4c3c,S22460672,4,22460672,Shop Gia Dụng CS1,Đang làm việc,Pro (B2C),2023-12-26 14:30:33,18,,Xã Hợp Tiến,Huyện Đông Hưng,Thái Bình
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1743268295,1487,FAIL,6302f3bb-9cc4-460c-9f1e-42ea0a6e4e66,S21760008,4,21760008,Shop2Min,Đang làm việc,Pro (B2C),2022-08-22 10:10:51,34,,Phường Mộ Lao,Quận Hà Đông,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: khoatlt - LÊ THƯỢNG KHOÁT - 0383605699,2025-06-12 14:59:08,20250612,20250612,,,1036999616,1468,FAIL,fa5cb309-b0eb-40be-b399-ae2d786e84be,S22732043,4,22732043,Olive.Village,Đang làm việc,Pro (B2C),2024-09-30 17:07:29,9,"[""fashion_new""]",Phường Gia Hội,Quận Phú Xuân,Thành phố Huế
800858,NVBCTakeAPhotoDelivery,"Đã chụp ảnh xuất giao/ đã chụp ảnh xuất giao đơn hàng đặc biệt <a href=""https://cache.giaohangtietkiem.vn/d/03a625b84b5e4cda8d4c94e23d0bae76.jpg"" target=""_blank"">link</a>",2025-06-12 14:59:35,20250612,20250612,,,1395309891,47,SUCCESS,643dfda6-bcf0-47fd-8c2d-42310a6e4e65,S22132051,4,22132051,VUON HOA SEN SUNG HOANG KHANH 2,Đang làm việc,Pro (B2C),2023-04-18 09:17:10,26,,Xã Phú An,Huyện Phú Vang,Thành phố Huế
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1418437054,1621,FAIL,db22abbc-e28c-4cf9-8bcf-5fc7439b8578,S22502122,4,22502122,Phụ Kiện VHH,Đang làm việc,Pro (B2C),2024-01-27 16:59:44,17,"[""houseware""]",Phường Phước Long A,Thành phố Thủ Đức,TP Hồ Chí Minh
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1395309891,1674,FAIL,643dfda6-bcf0-47fd-8c2d-42310a6e4e65,S22132051,4,22132051,VUON HOA SEN SUNG HOANG KHANH 2,Đang làm việc,Pro (B2C),2023-04-18 09:17:10,26,,Xã Phú An,Huyện Phú Vang,Thành phố Huế
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1168260072,1598,FAIL,67c03a1e-178c-472d-b2bf-e38a0a6e4e65,S22866589,4,22866589,GIA DỤNG VIỆT 9999,Đang làm việc,Pro (B2C),2025-02-27 17:10:38,4,,Phường Hoàng Văn Thụ,Thành phố Thái Nguyên,Thái Nguyên
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1769725124,1567,FAIL,fd9eb684-cdf6-454c-88c9-7824250baab2,S22857204,4,22857204,Cửa hàng gia dụng,Đang làm việc,Pro (B2C),2025-02-18 10:26:03,4,"[""houseware""]",Phường Đại Kim,Quận Hoàng Mai,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1736362361,1555,FAIL,5cbd896e-3660-440c-ad79-41dd0a0a027f,S5162756,4,5162756,HOA TRÀ APP,Đang làm việc,Pro (B2C),2019-04-22 16:29:17,75,"[""fashion""]",,Quận Cầu Giấy,Hà Nội
800858,distributorCfmDeliver,Xác nhận giao hàng cho COD: thiengph - PHẠM HUỲNH THIÊNG - 0334543120 (Do ĐH được cập nhật ca hẹn giao mới vào ca 1 ngày 2025-06-12).,2025-06-12 15:00:22,20250612,20250612,,,1640601424,1578,FAIL,64745dfe-ecfc-45e7-8609-4eff0a6e4c39,S22181293,4,22181293,Shop Ngọc Bích,Đang làm việc,Pro (B2C),2023-05-29 15:10:38,25,,Phường Phú Thọ Hòa,Quận Tân Phú,TP Hồ Chí Minh
